,problem,problem_entities
177,The separation between Ty4eK and XhM7qBvS must be less than 25 units precisely.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The separation between""}, {""start"": 23, ""end"": 28, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Ty4eK""}, {""start"": 28, ""end"": 32, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 33, ""end"": 41, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""XhM7qBvS""}, {""start"": 41, ""end"": 49, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 50, ""end"": 59, ""type"": ""DistltValue"", ""entity"": ""less than""}, {""start"": 60, ""end"": 62, ""type"": ""Parameter"", ""entity"": ""25""}, {""start"": 62, ""end"": 78, ""type"": ""DESC"", ""entity"": "" units precisely.""}]"
178,The separation between Tz5cV and IaM2kF must measure less than 50 units.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The separation between""}, {""start"": 23, ""end"": 28, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Tz5cV""}, {""start"": 28, ""end"": 32, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 33, ""end"": 39, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""IaM2kF""}, {""start"": 39, ""end"": 52, ""type"": ""DESC"", ""entity"": "" must measure""}, {""start"": 53, ""end"": 62, ""type"": ""DistltValue"", ""entity"": ""less than""}, {""start"": 63, ""end"": 65, ""type"": ""Parameter"", ""entity"": ""50""}, {""start"": 65, ""end"": 71, ""type"": ""DESC"", ""entity"": "" units.""}]"
179,The separation between qV9nT and sPlB must measure less than or equal to 55 units.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The separation between""}, {""start"": 23, ""end"": 28, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""qV9nT""}, {""start"": 28, ""end"": 32, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 33, ""end"": 37, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""sPlB""}, {""start"": 37, ""end"": 50, ""type"": ""DESC"", ""entity"": "" must measure""}, {""start"": 51, ""end"": 72, ""type"": ""DistleValue"", ""entity"": ""less than or equal to""}, {""start"": 73, ""end"": 75, ""type"": ""Parameter"", ""entity"": ""55""}, {""start"": 75, ""end"": 81, ""type"": ""DESC"", ""entity"": "" units.""}]"
180,The gap between qA5p and wJ9mF should be less than 6.,"[{""start"": 0, ""end"": 15, ""type"": ""DESC"", ""entity"": ""The gap between""}, {""start"": 16, ""end"": 20, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""qA5p""}, {""start"": 20, ""end"": 24, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 25, ""end"": 30, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""wJ9mF""}, {""start"": 30, ""end"": 40, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 41, ""end"": 50, ""type"": ""DistltValue"", ""entity"": ""less than""}, {""start"": 51, ""end"": 52, ""type"": ""Parameter"", ""entity"": ""6""}, {""start"": 52, ""end"": 52, ""type"": ""DESC"", ""entity"": "".""}]"
181,The gap between xK4nS and tR2dV should be less than or equal to -9.,"[{""start"": 0, ""end"": 15, ""type"": ""DESC"", ""entity"": ""The gap between""}, {""start"": 16, ""end"": 21, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""xK4nS""}, {""start"": 21, ""end"": 25, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 26, ""end"": 31, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""tR2dV""}, {""start"": 31, ""end"": 41, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 42, ""end"": 63, ""type"": ""DistleValue"", ""entity"": ""less than or equal to""}, {""start"": 64, ""end"": 66, ""type"": ""Parameter"", ""entity"": ""-9""}, {""start"": 66, ""end"": 66, ""type"": ""DESC"", ""entity"": "".""}]"
182,The gap between zP8rHj and yT3mBc should be greater than 136.,"[{""start"": 0, ""end"": 15, ""type"": ""DESC"", ""entity"": ""The gap between""}, {""start"": 16, ""end"": 22, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""zP8rHj""}, {""start"": 22, ""end"": 26, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 27, ""end"": 33, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""yT3mBc""}, {""start"": 33, ""end"": 43, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 44, ""end"": 56, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 57, ""end"": 60, ""type"": ""Parameter"", ""entity"": ""136""}, {""start"": 60, ""end"": 60, ""type"": ""DESC"", ""entity"": "".""}]"
183,The gap between lO7wD and qV5dE should be greater than or equal to 2445.,"[{""start"": 0, ""end"": 15, ""type"": ""DESC"", ""entity"": ""The gap between""}, {""start"": 16, ""end"": 21, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""lO7wD""}, {""start"": 21, ""end"": 25, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 26, ""end"": 31, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""qV5dE""}, {""start"": 31, ""end"": 41, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 42, ""end"": 66, ""type"": ""DistgeValue"", ""entity"": ""greater than or equal to""}, {""start"": 67, ""end"": 71, ""type"": ""Parameter"", ""entity"": ""2445""}, {""start"": 71, ""end"": 71, ""type"": ""DESC"", ""entity"": "".""}]"
184,The magnitude of the difference between Kx2cZ and Kj9lPq should equal 34.,"[{""start"": 0, ""end"": 39, ""type"": ""DESC"", ""entity"": ""The magnitude of the difference between""}, {""start"": 40, ""end"": 45, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Kx2cZ""}, {""start"": 45, ""end"": 49, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 50, ""end"": 56, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Kj9lPq""}, {""start"": 56, ""end"": 63, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 64, ""end"": 69, ""type"": ""DisteqValue"", ""entity"": ""equal""}, {""start"": 70, ""end"": 72, ""type"": ""Parameter"", ""entity"": ""34""}, {""start"": 72, ""end"": 72, ""type"": ""DESC"", ""entity"": "".""}]"
185,The magnitude of the difference between Df4nL and Vm1jP should not equal 8.,"[{""start"": 0, ""end"": 39, ""type"": ""DESC"", ""entity"": ""The magnitude of the difference between""}, {""start"": 40, ""end"": 45, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Df4nL""}, {""start"": 45, ""end"": 49, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 50, ""end"": 55, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Vm1jP""}, {""start"": 55, ""end"": 62, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 63, ""end"": 72, ""type"": ""DistneValue"", ""entity"": ""not equal""}, {""start"": 73, ""end"": 74, ""type"": ""Parameter"", ""entity"": ""8""}, {""start"": 74, ""end"": 74, ""type"": ""DESC"", ""entity"": "".""}]"
186,The magnitude of the difference between Fq8dM and Hh6sXz should be greater than 345.,"[{""start"": 0, ""end"": 39, ""type"": ""DESC"", ""entity"": ""The magnitude of the difference between""}, {""start"": 40, ""end"": 45, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Fq8dM""}, {""start"": 45, ""end"": 49, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 50, ""end"": 56, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Hh6sXz""}, {""start"": 56, ""end"": 66, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 67, ""end"": 79, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 80, ""end"": 83, ""type"": ""Parameter"", ""entity"": ""345""}, {""start"": 83, ""end"": 83, ""type"": ""DESC"", ""entity"": "".""}]"
187,The magnitude of the difference between Jg7rN and Wp2xT should be greater than or equal to 10.,"[{""start"": 0, ""end"": 39, ""type"": ""DESC"", ""entity"": ""The magnitude of the difference between""}, {""start"": 40, ""end"": 45, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Jg7rN""}, {""start"": 45, ""end"": 49, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 50, ""end"": 55, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Wp2xT""}, {""start"": 55, ""end"": 65, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 66, ""end"": 90, ""type"": ""DistgeValue"", ""entity"": ""greater than or equal to""}, {""start"": 91, ""end"": 93, ""type"": ""Parameter"", ""entity"": ""10""}, {""start"": 93, ""end"": 93, ""type"": ""DESC"", ""entity"": "".""}]"
188,The magnitude of the difference between Uj9yR and Zk3wF should be less than 16.,"[{""start"": 0, ""end"": 39, ""type"": ""DESC"", ""entity"": ""The magnitude of the difference between""}, {""start"": 40, ""end"": 45, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Uj9yR""}, {""start"": 45, ""end"": 49, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 50, ""end"": 55, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Zk3wF""}, {""start"": 55, ""end"": 65, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 66, ""end"": 75, ""type"": ""DistltValue"", ""entity"": ""less than""}, {""start"": 76, ""end"": 78, ""type"": ""Parameter"", ""entity"": ""16""}, {""start"": 78, ""end"": 78, ""type"": ""DESC"", ""entity"": "".""}]"
189,The magnitude of the difference between Mv2cD and Xk9lV should be less than or equal to 18.,"[{""start"": 0, ""end"": 39, ""type"": ""DESC"", ""entity"": ""The magnitude of the difference between""}, {""start"": 40, ""end"": 45, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Mv2cD""}, {""start"": 45, ""end"": 49, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 50, ""end"": 55, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Xk9lV""}, {""start"": 55, ""end"": 65, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 66, ""end"": 87, ""type"": ""DistleValue"", ""entity"": ""less than or equal to""}, {""start"": 88, ""end"": 90, ""type"": ""Parameter"", ""entity"": ""18""}, {""start"": 90, ""end"": 90, ""type"": ""DESC"", ""entity"": "".""}]"
190,The distance between qH5p and fR9jF should be less than 2 miles.,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""The distance between""}, {""start"": 21, ""end"": 25, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""qH5p""}, {""start"": 25, ""end"": 29, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 30, ""end"": 35, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""fR9jF""}, {""start"": 35, ""end"": 45, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 46, ""end"": 55, ""type"": ""DistltValue"", ""entity"": ""less than""}, {""start"": 56, ""end"": 57, ""type"": ""Parameter"", ""entity"": ""2""}, {""start"": 57, ""end"": 63, ""type"": ""DESC"", ""entity"": "" miles.""}]"
191,The distance between xK4nS and wR2dG should be less than or equal to 2 miles.,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""The distance between""}, {""start"": 21, ""end"": 26, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""xK4nS""}, {""start"": 26, ""end"": 30, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 31, ""end"": 36, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""wR2dG""}, {""start"": 36, ""end"": 46, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 47, ""end"": 68, ""type"": ""DistleValue"", ""entity"": ""less than or equal to""}, {""start"": 69, ""end"": 70, ""type"": ""Parameter"", ""entity"": ""2""}, {""start"": 70, ""end"": 76, ""type"": ""DESC"", ""entity"": "" miles.""}]"
192,The distance between zP8rHj and yT3mBc should be greater than 2 miles.,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""The distance between""}, {""start"": 21, ""end"": 27, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""zP8rHj""}, {""start"": 27, ""end"": 31, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 32, ""end"": 38, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""yT3mBc""}, {""start"": 38, ""end"": 48, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 49, ""end"": 61, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 62, ""end"": 63, ""type"": ""Parameter"", ""entity"": ""2""}, {""start"": 63, ""end"": 69, ""type"": ""DESC"", ""entity"": "" miles.""}]"
193,The distance between lO7wD and qV5dE should be greater than or equal to 2 miles.,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""The distance between""}, {""start"": 21, ""end"": 26, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""lO7wD""}, {""start"": 26, ""end"": 30, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 31, ""end"": 36, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""qV5dE""}, {""start"": 36, ""end"": 46, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 47, ""end"": 71, ""type"": ""DistgeValue"", ""entity"": ""greater than or equal to""}, {""start"": 72, ""end"": 73, ""type"": ""Parameter"", ""entity"": ""2""}, {""start"": 73, ""end"": 79, ""type"": ""DESC"", ""entity"": "" miles.""}]"
194,The required extent from mV2cZ to fKj9lP should be exactly 20 meters.,"[{""start"": 0, ""end"": 24, ""type"": ""DESC"", ""entity"": ""The required extent from""}, {""start"": 25, ""end"": 30, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""mV2cZ""}, {""start"": 30, ""end"": 33, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 34, ""end"": 40, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""fKj9lP""}, {""start"": 40, ""end"": 47, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 48, ""end"": 58, ""type"": ""DisteqValue"", ""entity"": ""be exactly""}, {""start"": 59, ""end"": 61, ""type"": ""Parameter"", ""entity"": ""20""}, {""start"": 61, ""end"": 68, ""type"": ""DESC"", ""entity"": "" meters.""}]"
195,The required extent from aD5sL to pV6jT should not be exactly 14 meters.,"[{""start"": 0, ""end"": 24, ""type"": ""DESC"", ""entity"": ""The required extent from""}, {""start"": 25, ""end"": 30, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""aD5sL""}, {""start"": 30, ""end"": 33, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 34, ""end"": 39, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""pV6jT""}, {""start"": 39, ""end"": 46, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 47, ""end"": 61, ""type"": ""DistneValue"", ""entity"": ""not be exactly""}, {""start"": 62, ""end"": 64, ""type"": ""Parameter"", ""entity"": ""14""}, {""start"": 64, ""end"": 71, ""type"": ""DESC"", ""entity"": "" meters.""}]"
196,The required extent from fQ8dE to hM6sZk should be greater than 14 meters.,"[{""start"": 0, ""end"": 24, ""type"": ""DESC"", ""entity"": ""The required extent from""}, {""start"": 25, ""end"": 30, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""fQ8dE""}, {""start"": 30, ""end"": 33, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 34, ""end"": 40, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""hM6sZk""}, {""start"": 40, ""end"": 50, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 51, ""end"": 63, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 64, ""end"": 66, ""type"": ""Parameter"", ""entity"": ""14""}, {""start"": 66, ""end"": 73, ""type"": ""DESC"", ""entity"": "" meters.""}]"
197,The required extent from jG7rF to wP2xFz should be greater than or equal to 20 meters.,"[{""start"": 0, ""end"": 24, ""type"": ""DESC"", ""entity"": ""The required extent from""}, {""start"": 25, ""end"": 30, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""jG7rF""}, {""start"": 30, ""end"": 33, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 34, ""end"": 40, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""wP2xFz""}, {""start"": 40, ""end"": 50, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 51, ""end"": 75, ""type"": ""DistgeValue"", ""entity"": ""greater than or equal to""}, {""start"": 76, ""end"": 78, ""type"": ""Parameter"", ""entity"": ""20""}, {""start"": 78, ""end"": 85, ""type"": ""DESC"", ""entity"": "" meters.""}]"
198,The required extent from dJ9yQ to vZ3wRc should be less than 30 meters.,"[{""start"": 0, ""end"": 24, ""type"": ""DESC"", ""entity"": ""The required extent from""}, {""start"": 25, ""end"": 30, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""dJ9yQ""}, {""start"": 30, ""end"": 33, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 34, ""end"": 40, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""vZ3wRc""}, {""start"": 40, ""end"": 50, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 51, ""end"": 60, ""type"": ""DistltValue"", ""entity"": ""less than""}, {""start"": 61, ""end"": 63, ""type"": ""Parameter"", ""entity"": ""30""}, {""start"": 63, ""end"": 70, ""type"": ""DESC"", ""entity"": "" meters.""}]"
199,The required extent from cM2nD to tK9lV should be less than or equal to 35 meters.,"[{""start"": 0, ""end"": 24, ""type"": ""DESC"", ""entity"": ""The required extent from""}, {""start"": 25, ""end"": 30, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""cM2nD""}, {""start"": 30, ""end"": 33, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 34, ""end"": 39, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""tK9lV""}, {""start"": 39, ""end"": 49, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 50, ""end"": 71, ""type"": ""DistleValue"", ""entity"": ""less than or equal to""}, {""start"": 72, ""end"": 74, ""type"": ""Parameter"", ""entity"": ""35""}, {""start"": 74, ""end"": 81, ""type"": ""DESC"", ""entity"": "" meters.""}]"
200,The gap between v7 and rX must be less than 50 kilometers.,"[{""start"": 0, ""end"": 15, ""type"": ""DESC"", ""entity"": ""The gap between""}, {""start"": 16, ""end"": 18, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""v7""}, {""start"": 18, ""end"": 22, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 23, ""end"": 25, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""rX""}, {""start"": 25, ""end"": 33, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 34, ""end"": 43, ""type"": ""DistltValue"", ""entity"": ""less than""}, {""start"": 44, ""end"": 46, ""type"": ""Parameter"", ""entity"": ""50""}, {""start"": 46, ""end"": 57, ""type"": ""DESC"", ""entity"": "" kilometers.""}]"
201,The gap between jH2 and uP must be less than or equal to 34.,"[{""start"": 0, ""end"": 15, ""type"": ""DESC"", ""entity"": ""The gap between""}, {""start"": 16, ""end"": 19, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""jH2""}, {""start"": 19, ""end"": 23, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 24, ""end"": 26, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""uP""}, {""start"": 26, ""end"": 34, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 35, ""end"": 56, ""type"": ""DistleValue"", ""entity"": ""less than or equal to""}, {""start"": 57, ""end"": 59, ""type"": ""Parameter"", ""entity"": ""34""}, {""start"": 59, ""end"": 59, ""type"": ""DESC"", ""entity"": "".""}]"
202,The gap between w3q and d8w must be greater than 73.,"[{""start"": 0, ""end"": 15, ""type"": ""DESC"", ""entity"": ""The gap between""}, {""start"": 16, ""end"": 19, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""w3q""}, {""start"": 19, ""end"": 23, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 24, ""end"": 27, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""d8w""}, {""start"": 27, ""end"": 35, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 36, ""end"": 48, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 49, ""end"": 51, ""type"": ""Parameter"", ""entity"": ""73""}, {""start"": 51, ""end"": 51, ""type"": ""DESC"", ""entity"": "".""}]"
203,The gap between s7d9 and aH5 must be greater than or equal to 759.,"[{""start"": 0, ""end"": 15, ""type"": ""DESC"", ""entity"": ""The gap between""}, {""start"": 16, ""end"": 20, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""s7d9""}, {""start"": 20, ""end"": 24, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 25, ""end"": 28, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""aH5""}, {""start"": 28, ""end"": 36, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 37, ""end"": 61, ""type"": ""DistgeValue"", ""entity"": ""greater than or equal to""}, {""start"": 62, ""end"": 65, ""type"": ""Parameter"", ""entity"": ""759""}, {""start"": 65, ""end"": 65, ""type"": ""DESC"", ""entity"": "".""}]"
204,The required extent from xYz to q2L should be exactly 32.,"[{""start"": 0, ""end"": 24, ""type"": ""DESC"", ""entity"": ""The required extent from""}, {""start"": 25, ""end"": 28, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""xYz""}, {""start"": 28, ""end"": 31, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 32, ""end"": 35, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""q2L""}, {""start"": 35, ""end"": 42, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 43, ""end"": 53, ""type"": ""DisteqValue"", ""entity"": ""be exactly""}, {""start"": 54, ""end"": 56, ""type"": ""Parameter"", ""entity"": ""32""}, {""start"": 56, ""end"": 56, ""type"": ""DESC"", ""entity"": "".""}]"
